BG,"Old Stickfingers",1
R,"Dargo, the Shipwrecker",1
URW,"Amy Pond",1
WUBRG,"Garth One-Eye",1
GW,"Ellyn Harbreeze, Busybody",1
RG,"Breeches, Brazen Plunderer",1
GWU,"Sarah Jane Smith",1
UR,"Dargo, the Shipwrecker",1
U,"Imoen, Mystic Trickster",1
GU,"Kodama of the East Tree",1
UR,"Dargo, the Shipwrecker",1
UB,"Renari, Merchant of Marvels",1
UBR,"Cecily, Haunted Mage",1
GUR,"Susan Foreman",1
BG,"Izoni, Thousand-Eyed",1
URW,"Alharu, Solemn Ritualist",1
BR,"Breeches, Brazen Plunderer",1
UB,"Imoen, Mystic Trickster",1
RW,"Akiri, Line-Slinger",1
WB,"Rasaad yn Bashir",1
RWB,"Extus, Oriq Overlord",1
UR,"Alena, Kessig Trapper",1
UR,"Dargo, the Shipwrecker",1
G,"Ich-Tekik, Salvage Splicer",1
RW,"Dargo, the Shipwrecker",1
WB,"Lotho, Corrupt Shirriff",1
R,"Gut, True Soul Zealot",1
WU,"Alharu, Solemn Ritualist",1
R,"Karlach, Fury of Avernus",1
RW,"Akiri, Line-Slinger",1
U,"Alora, Merry Thief",1
GWU,"Jedit Ojanen, Mercenary",1
RW,"Dargo, the Shipwrecker",1
BG,"Jarad, Golgari Lich Lord",1
GW,"Lulu, Loyal Hollyphant",1
B,"Sivriss, Nightmare Speaker",1
RG,"Ich-Tekik, Salvage Splicer",1
RWB,"Caesar, Legion's Emperor",1
GU,"Ich-Tekik, Salvage Splicer",1
UR,"Zellix, Sanity Flayer",1
G,"Ich-Tekik, Salvage Splicer",1
R,"Ganax, Astral Hunter",1
B,"Faceless One",1
UR,"Dargo, the Shipwrecker",1
WB,"Armix, Filigree Thrasher",1
WBG,"Kethis, the Hidden Hand",1
U,"Faceless One",1
U,"Zellix, Sanity Flayer",1
U,"Sakashima of a Thousand Faces",1
BG,"Skullbriar, the Walking Grave",1
BG,"Miara, Thorn of the Glade",1
UB,"Vhal, Candlekeep Researcher",1
GU,"Erinis, Gloom Stalker",1
U,"Alora, Merry Thief",1
UR,"Gut, True Soul Zealot",1
BR,"Keskit, the Flesh Sculptor",1
BR,"Miara, Thorn of the Glade",1
WU,"Renari, Merchant of Marvels",1
GWU,"Jedit Ojanen, Mercenary",1
GU,"Vhal, Candlekeep Researcher",1
UR,"Saheeli, the Sun's Brilliance",1
U,"Faceless One",1
WB,"Falthis, Shadowcat Familiar",1
UB,"Brinelin, the Moon Kraken",1
B,"Keskit, the Flesh Sculptor",1
G,"Jaheira, Friend of the Forest",1
UB,"Ertai Resurrected",1
GW,"Kamahl, Heart of Krosa",1
R,"Dan Lewis",1
BG,"Keskit, the Flesh Sculptor",1
UB,"Eligeth, Crossroads Augur",1
UB,"Eligeth, Crossroads Augur",1
WUBR,"Breya, Etherium Shaper",1
BG,"Miara, Thorn of the Glade",1
WB,"Miara, Thorn of the Glade",1
WUBRG,"Esika, God of the Tree",1
GU,"Malcolm, Keen-Eyed Navigator",1
WB,"Livio, Oathsworn Sentinel",1
RW,"Amber Gristle O'Maul",1
RG,"Breeches, Brazen Plunderer",1
UB,"Keskit, the Flesh Sculptor",1
WUBRG,"Sliver Queen",1
RW,"Ganax, Astral Hunter",1
WB,"Ravos, Soultender",1
GW,"Sidar Kondo of Jamuraa",1
RW,"Nahiri, Forged in Fury",1
WU,"Siani, Eye of the Storm",1
GW,"Halana, Kessig Ranger",1
R,"Livaan, Cultist of Tiamat",1
GU,"Skanos Dragonheart",1
GW,"Anara, Wolvid Familiar",1
WU,"The Eighth Doctor",1
URW,"The Eighth Doctor",1
WU,"The Eighth Doctor",1
WUB,"The Eighth Doctor",1
RW,"Amber Gristle O'Maul",1
WU,"The Eleventh Doctor",1
URW,"The Eleventh Doctor",1
RW,"Osgir, the Reconstructor",1
GWU,"The Eleventh Doctor",1
WU,"The Eleventh Doctor",1
GWU,"The Eleventh Doctor",1
WU,"The Eleventh Doctor",1
URW,"The Eleventh Doctor",1
WUB,"The Eleventh Doctor",1
WU,"The Eleventh Doctor",1
UB,"Siani, Eye of the Storm",1
GU,"Siani, Eye of the Storm",1
BRG,"Indoraptor, the Perfect Hybrid",1
UB,"Siani, Eye of the Storm",1
WU,"The Fifth Doctor",1
WU,"The Fifth Doctor",1
WU,"The Fifth Doctor",1
BG,"Kamahl, Heart of Krosa",1
U,"Glacian, Powerstone Engineer",1
GU,"Siani, Eye of the Storm",1
WU,"The Fifth Doctor",1
GUR,"Jenny Flint",1
UB,"Siani, Eye of the Storm",1
URW,"The First Doctor",1
WU,"The First Doctor",1
WB,"Safana, Calimport Cutthroat",1
GU,"Aesi, Tyrant of Gyre Strait",1
WU,"The First Doctor",1
RW,"Breeches, Brazen Plunderer",1
R,"Alena, Kessig Trapper",1
WUB,"The First Doctor",1
WU,"Rebbec, Architect of Ascension",1
B,"Burakos, Party Leader",1
GU,"Esior, Wardwing Familiar",1
GWU,"The Fourth Doctor",1
GW,"Ellyn Harbreeze, Busybody",1
GW,"Kamahl, Heart of Krosa",1
GU,"The Fourth Doctor",1
GU,"Alora, Merry Thief",1
BR,"Breeches, Brazen Plunderer",1
GU,"The Fourth Doctor",1
BG,"Viconia, Drow Apostate",1
GUR,"The Fourth Doctor",1
GU,"Slurrk, All-Ingesting",1
BGU,"The Fourth Doctor",1
GW,"Jaheira, Friend of the Forest",1
WB,"Viconia, Drow Apostate",1
RGW,"Gahiji, Honored One",1
RG,"The Fugitive Doctor",1
RGW,"The Fugitive Doctor",1
B,"Falthis, Shadowcat Familiar",1
R,"Livaan, Cultist of Tiamat",1
GUR,"The Fugitive Doctor",1
W,"Lulu, Loyal Hollyphant",1
RGW,"The Fugitive Doctor",1
BG,"Gilanra, Caller of Wirewood",1
BR,"Livaan, Cultist of Tiamat",1
BG,"The Gitrog Monster",1
RG,"Breeches, Brazen Plunderer",1
RG,"Skanos Dragonheart",1
GU,"Eligeth, Crossroads Augur",1
GW,"Skanos Dragonheart",1
R,"Alena, Kessig Trapper",1
RG,"Gilanra, Caller of Wirewood",1
WB,"Akroma, Vision of Ixidor",1
UBR,"Lord Xander, the Collector",1
BR,"Livaan, Cultist of Tiamat",1
GU,"Anara, Wolvid Familiar",1
WB,"Armix, Filigree Thrasher",1
UB,"Viconia, Drow Apostate",1
BR,"Viconia, Drow Apostate",1
BGU,"The Mimeoplasm",1
RW,"Lin Sivvi, Defiant Hero",1
GUR,"Anara, Wolvid Familiar",1
GU,"Halana, Kessig Ranger",1
R,"Baeloth Barrityl, Entertainer",1
UR,"The Ninth Doctor",1
UR,"The Ninth Doctor",1
GUR,"Kalamax, the Stormsire",1
GUR,"The Ninth Doctor",1
URW,"The Ninth Doctor",1
URW,"The Ninth Doctor",1
WB,"Viconia, Drow Apostate",1
GUR,"The Ninth Doctor",1
WB,"Armix, Filigree Thrasher",1
URW,"The Ninth Doctor",1
R,"Alena, Kessig Trapper",1
RWB,"Alesha, Who Smiles at Death",1
GU,"Zellix, Sanity Flayer",1
UBR,"The Ninth Doctor",1
UR,"The Ninth Doctor",1
GU,"Gilanra, Caller of Wirewood",1
UR,"Brinelin, the Moon Kraken",1
BG,"Ikra Shidiqi, the Usurper",1
BRG,"Gyrus, Waker of Corpses",1
BR,"The Prismatic Piper",1
WB,"Shadowheart, Dark Justiciar",1
G,"Leela, Sevateem Warrior",1
WU,"Brinelin, the Moon Kraken",1
R,"Amber Gristle O'Maul",1
U,"Renari, Merchant of Marvels",1
WU,"Zellix, Sanity Flayer",1
W,"Lae'zel, Vlaakith's Champion",1
BG,"Burakos, Party Leader",1
URW,"The Second Doctor",1
UB,"Esior, Wardwing Familiar",1
GWU,"The Second Doctor",1
B,"Aclazotz, Deepest Betrayal",1
WB,"Miara, Thorn of the Glade",1
GU,"Halana, Kessig Ranger",1
B,"Vislor Turlough",1
G,"Ace, Fearless Rebel",1
URW,"The Seventh Doctor",1
WU,"The Seventh Doctor",1
BG,"Meren of Clan Nel Toth",1
BR,"Miara, Thorn of the Glade",1
GWU,"The Seventh Doctor",1
WU,"Glacian, Powerstone Engineer",1
G,"Anara, Wolvid Familiar",1
UBR,"Cormela, Glamour Thief",1
UR,"Brinelin, the Moon Kraken",1
WB,"Keleth, Sunmane Familiar",1
UB,"Volo, Itinerant Scholar",1
GU,"The Sixth Doctor",1
RGW,"Sophina, Spearsage Deserter",1
W,"Lae'zel, Vlaakith's Champion",1
BR,"Mahadi, Emporium Master",1
RG,"Amber Gristle O'Maul",1
U,"Renari, Merchant of Marvels",1
GWU,"The Sixth Doctor",1
UB,"Volo, Itinerant Scholar",1
WBG,"Radiant, Serra Archangel",1
GWU,"The Sixth Doctor",1
GW,"Halana, Kessig Ranger",1
W,"Abdel Adrian, Gorion's Ward",1
BG,"Safana, Calimport Cutthroat",1
W,"Faceless One",1
UB,"Brinelin, the Moon Kraken",1
RW,"Bruse Tarl, Boorish Herder",1
UR,"Brinelin, the Moon Kraken",1
U,"Volo, Itinerant Scholar",1
URW,"The Tenth Doctor",1
G,"Halana, Kessig Ranger",1
RW,"Otharri, Suns' Glory",1
RW,"Radiant, Serra Archangel",1
U,"Renari, Merchant of Marvels",1
R,"Ryan Sinclair",1
UR,"The Tenth Doctor",1
GUR,"The Tenth Doctor",1
UR,"The Tenth Doctor",1
GWU,"Amareth, the Lustrous",1
UR,"The Tenth Doctor",1
WUBRG,"Golos, Tireless Pilgrim",1
B,"Shadowheart, Dark Justiciar",1
GU,"Glacian, Powerstone Engineer",1
GU,"Volo, Itinerant Scholar",1
UR,"The Tenth Doctor",1
UBR,"Goro-Goro and Satoru",1
WUBRG,"Niv-Mizzet Reborn",1
GW,"Ardenn, Intrepid Archaeologist",1
GUR,"The Third Doctor",1
GU,"The Third Doctor",1
WB,"Sivriss, Nightmare Speaker",1
GWU,"The Third Doctor",1
G,"Halana, Kessig Ranger",1
GU,"The Third Doctor",1
RW,"Alharu, Solemn Ritualist",1
BGU,"The Third Doctor",1
U,"Ghost of Ramirez DePietro",1
W,"Faceless One",1
RW,"Goro-Goro, Disciple of Ryusei",1
GUR,"The Thirteenth Doctor",1
GU,"The Thirteenth Doctor",1
GWU,"The Thirteenth Doctor",1
UR,"Glacian, Powerstone Engineer",1
GWU,"The Thirteenth Doctor",1
W,"Ardenn, Intrepid Archaeologist",1
WU,"Keleth, Sunmane Familiar",1
GU,"The Thirteenth Doctor",1
URW,"Kykar, Wind's Fury",1
WU,"Alharu, Solemn Ritualist",1
RW,"Alharu, Solemn Ritualist",1
UR,"The Twelfth Doctor",1
URW,"Keleth, Sunmane Familiar",1
WUBRG,"Go-Shintai of Life's Origin",1
GU,"Anara, Wolvid Familiar",1
URW,"The Twelfth Doctor",1
UR,"The Twelfth Doctor",1
GW,"Numa, Joraga Chieftain",1
GU,"Eligeth, Crossroads Augur",1
RG,"Numa, Joraga Chieftain",1
UR,"The Twelfth Doctor",1
GU,"Kydele, Chosen of Kruphix",1
GW,"Numa, Joraga Chieftain",1
WU,"Ishai, Ojutai Dragonspeaker",1
W,"Barbara Wright",1
U,"Gale, Waterdeep Prodigy",1
WU,"Renari, Merchant of Marvels",1
GU,"Halsin, Emerald Archdruid",1
RGW,"The War Doctor",1
BR,"Mogis, God of Slaughter",1
RW,"The War Doctor",1
U,"K-9, Mark I",1
RW,"The War Doctor",1
RW,"Keleth, Sunmane Familiar",1
B,"Sivriss, Nightmare Speaker",1
RW,"The War Doctor",1
RGW,"The War Doctor",1
WBG,"Colfenor, the Last Yew",1
RWB,"Bruse Tarl, Boorish Herder",1
BG,"Numa, Joraga Chieftain",1
RGW,"Marath, Will of the Wild",1
GUR,"Beluna Grandsquall",1
GU,"Glacian, Powerstone Engineer",1
BRG,"Numa, Joraga Chieftain",1
BR,"Greven, Predator Captain",1
BR,"Sivriss, Nightmare Speaker",1
U,"Renari, Merchant of Marvels",1
WU,"Alharu, Solemn Ritualist",1
GW,"Radiant, Serra Archangel",1
RG,"Jaheira, Friend of the Forest",1
WU,"Alharu, Solemn Ritualist",1
UR,"Breeches, Brazen Plunderer",1
RW,"Rasaad yn Bashir",1
WUBRG,"Ramos, Dragon Engine",1
RW,"Bruse Tarl, Boorish Herder",1
WB,"Alharu, Solemn Ritualist",1
BR,"Breeches, Brazen Plunderer",1
RW,"Raiyuu, Storm's Edge",1
UB,"Ghost of Ramirez DePietro",1
UB,"Renari, Merchant of Marvels",1
BR,"Armix, Filigree Thrasher",1
BGU,"Brokkos, Apex of Forever",1
WUBRG,"Child of Alara",1
WB,"Rebbec, Architect of Ascension",1
RGW,"Radiant, Serra Archangel",1
UB,"Nadier, Agent of the Duskenel",1
BR,"Judith, the Scourge Diva",1
BG,"Chevill, Bane of Monsters",1
WU,"Ishai, Ojutai Dragonspeaker",1
GUR,"Kraum, Ludevic's Opus",1
WU,"Akroma, Vision of Ixidor",1
WU,"Ishai, Ojutai Dragonspeaker",1
BG,"Burakos, Party Leader",1
BR,"Kediss, Emberclaw Familiar",1
WU,"Alharu, Solemn Ritualist",1
R,"Ganax, Astral Hunter",1
G,"Jaheira, Friend of the Forest",1
WB,"Alharu, Solemn Ritualist",1
